direction,duration,trigger,stim_type,grating_freq,corr_ans,resp.rt,resp.keys,resp.corr,t0,a,lambda
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.96,18.0,oddball,5.0,j,0.8429772999998022,j,1.0,0.013,1.09,24
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.24,12.0,oddball,5.0,j,0.9198510000005626,j,1.0,0.013,1.09,11
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,1.7621788999999808,j,0.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.48,14.0,oddball,5.0,j,1.2031003000001874,j,1.0,0.013,1.09,17
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.36,13.0,oddball,5.0,j,0.764299000000392,j,1.0,0.013,1.09,15
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.84,17.0,oddball,5.0,j,None,None,0.0,0.013,1.09,22
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.72,16.0,oddball,5.0,j,None,None,0.0,0.013,1.09,21
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,0.7744542000000365,j,0.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,1.0125386000004255,j,0.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.96,18.0,oddball,5.0,j,1.4635958999997456,j,1.0,0.013,1.09,24
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,0.8824657000000116,j,0.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,1.313883700000588,j,0.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.36,13.0,oddball,5.0,j,0.8894652000003589,j,1.0,0.013,1.09,15
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.48,14.0,oddball,5.0,j,0.7464022000003752,j,1.0,0.013,1.09,17
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,0.9675477000000684,j,0.0,0.013,1.09,19
decrement,0.24,12.0,oddball,5.0,j,1.0321288000004645,j,1.0,0.013,1.09,11
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.96,18.0,oddball,5.0,j,1.0617526999999427,j,1.0,0.013,1.09,24
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.84,17.0,oddball,5.0,j,None,None,0.0,0.013,1.09,22
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.72,16.0,oddball,5.0,j,None,None,0.0,0.013,1.09,21
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,0.9969355000002906,j,0.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.24,12.0,oddball,5.0,j,0.9311765000002196,j,1.0,0.013,1.09,11
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.48,14.0,oddball,5.0,j,None,None,0.0,0.013,1.09,17
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,0.7459744000002502,j,0.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.36,13.0,oddball,5.0,j,0.8311299000001782,j,1.0,0.013,1.09,15
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.72,16.0,oddball,5.0,j,1.3175914999997076,j,1.0,0.013,1.09,21
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.84,17.0,oddball,5.0,j,1.1631999999999607,j,1.0,0.013,1.09,22
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.96,18.0,oddball,5.0,j,1.584054500000093,j,1.0,0.013,1.09,24
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,0.8670417000002999,j,0.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,1.4240145000003397,j,0.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.48,14.0,oddball,5.0,j,None,None,0.0,0.013,1.09,17
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.24,12.0,oddball,5.0,j,0.9428109999998924,j,1.0,0.013,1.09,11
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.36,13.0,oddball,5.0,j,None,None,0.0,0.013,1.09,15
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.72,16.0,oddball,5.0,j,None,None,0.0,0.013,1.09,21
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,0.9711722000001828,j,0.0,0.013,1.09,19
increment,0.96,18.0,oddball,5.0,j,1.0343846000000667,j,1.0,0.013,1.09,24
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.84,17.0,oddball,5.0,j,0.7400547000002007,j,1.0,0.013,1.09,22
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,1.224999900000057,j,0.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,1.42769780000026,j,0.0,0.013,1.09,19
decrement,0.24,12.0,oddball,5.0,j,1.1937829000003148,j,1.0,0.013,1.09,11
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.48,14.0,oddball,5.0,j,None,None,0.0,0.013,1.09,17
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.36,13.0,oddball,5.0,j,1.4805365000006532,j,1.0,0.013,1.09,15
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.96,28.0,oddball,10.0,j,0.9253080000003138,j,1.0,0.011,1.1,24
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.72,26.0,oddball,10.0,j,None,None,0.0,0.011,1.1,21
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.84,27.0,oddball,10.0,j,0.9321494999999232,j,1.0,0.011,1.1,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,0.9336631999999554,j,0.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.24,22.0,oddball,10.0,j,1.461066700000174,j,1.0,0.011,1.1,12
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.1,20
decrement,0.36,23.0,oddball,10.0,j,0.8971388000004481,j,1.0,0.011,1.1,15
